id,nft_rank,rarity score,img_url,is_one_of_one,gender,head,clothes,hands,feet,background,trait_count
6589,6016,32.94,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6589,No,Female,Undercut,Wrestling Uniform,Weights,None,UFC Ring,3
2534,6017,32.94,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2534,No,Male,Short Hair,Wrestling Uniform,Weights,White Boots,Ring,4
1714,6018,32.93,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1714,No,Male,None,Wrestling Uniform,Boxing Gloves,Black Boots,Alley,3
3289,6019,32.93,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3289,No,Male,None,Wrestling Uniform,Boxing Gloves,Black Boots,Alley,3
4192,6020,32.91,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4192,No,Female,Ponytail,Wrestling Uniform,None,Black Boots,Alley,3
5756,6021,32.91,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5756,No,Female,Ponytail,Wrestling Uniform,None,Black Boots,Alley,3
6613,6022,32.91,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6613,No,Female,Ponytail,Wrestling Uniform,None,Black Boots,Alley,3
3545,6023,32.9,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3545,No,Female,Undercut,Jacket,White Gloves,Black Boots,Ring,4
4929,6024,32.9,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4929,No,Female,Undercut,Jacket,White Gloves,Black Boots,Ring,4
5964,6025,32.9,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5964,No,Female,Undercut,Jacket,White Gloves,Black Boots,Ring,4
340,6026,32.9,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/340,No,Male,None,Wrestling Uniform,Boxing Gloves,Black Boots,UFC Ring,3
2502,6027,32.9,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2502,No,Male,None,Wrestling Uniform,Boxing Gloves,Black Boots,UFC Ring,3
5748,6028,32.88,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5748,No,Female,Undercut,Black Pants,None,Black Boots,Beach,3
5527,6029,32.88,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5527,No,Female,Ponytail,Wrestling Uniform,None,Black Boots,UFC Ring,3
282,6030,32.87,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/282,No,Male,Short Hair,Wrestling Trunks,Boxing Gloves,Black Boots,Gym,4
376,6031,32.87,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/376,No,Male,Short Hair,Wrestling Trunks,Boxing Gloves,Black Boots,Gym,4
1496,6032,32.87,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1496,No,Male,Short Hair,Wrestling Trunks,Boxing Gloves,Black Boots,Gym,4
2664,6033,32.87,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2664,No,Male,Short Hair,Wrestling Trunks,Boxing Gloves,Black Boots,Gym,4
3181,6034,32.87,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3181,No,Male,Short Hair,Wrestling Trunks,Boxing Gloves,Black Boots,Gym,4
3356,6035,32.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3356,No,Female,Undercut,Wrestling Uniform,White Gloves,None,Gym,3
4379,6036,32.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4379,No,Female,Undercut,Wrestling Uniform,White Gloves,None,Gym,3
4714,6037,32.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4714,No,Female,Undercut,Wrestling Uniform,White Gloves,None,Gym,3
5298,6038,32.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5298,No,Female,Ponytail,Wrestling Uniform,Weights,None,Ring,3
5513,6039,32.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5513,No,Female,Ponytail,Wrestling Uniform,Weights,None,Ring,3
6149,6040,32.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6149,No,Female,Ponytail,Wrestling Uniform,Weights,None,Ring,3
4384,6041,32.84,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4384,No,Female,Short Hair,Black Pants,White Gloves,Black Boots,Alley,4
4364,6042,32.8,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4364,No,Female,Short Hair,Black Pants,White Gloves,Black Boots,UFC Ring,4
4652,6043,32.8,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4652,No,Female,Short Hair,Black Pants,White Gloves,Black Boots,UFC Ring,4
6570,6044,32.8,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6570,No,Female,Short Hair,Black Pants,White Gloves,Black Boots,UFC Ring,4
5519,6045,32.79,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5519,No,Female,Short Hair,Black Pants,Wrestling Gloves,None,Gym,3
1107,6046,32.74,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1107,No,Male,Short Hair,Wrestling Trunks,None,Socks,Ring,3
1815,6047,32.74,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1815,No,Male,Short Hair,Wrestling Trunks,None,Socks,Ring,3
2024,6048,32.74,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2024,No,Male,Short Hair,Wrestling Trunks,None,Socks,Ring,3
2476,6049,32.74,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2476,No,Male,Short Hair,Wrestling Trunks,None,Socks,Ring,3
2555,6050,32.74,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2555,No,Male,Short Hair,Wrestling Trunks,None,Socks,Ring,3
2708,6051,32.74,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2708,No,Male,Short Hair,Wrestling Trunks,None,Socks,Ring,3
2764,6052,32.74,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2764,No,Male,Short Hair,Wrestling Trunks,None,Socks,Ring,3
2264,6053,32.73,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2264,No,Male,Undercut,Tank Top,Weights,None,Gym,3
3009,6054,32.73,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3009,No,Male,Undercut,Tank Top,Weights,None,Gym,3
5359,6055,32.71,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5359,No,Female,Short Hair,Jacket,Wrestling Gloves,None,Ring,3
5875,6056,32.71,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5875,No,Female,Short Hair,Jacket,Wrestling Gloves,None,Ring,3
3721,6057,32.71,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3721,No,Female,Short Hair,Wrestling Uniform,White Gloves,None,Alley,3
13,6058,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/13,No,Male,Short Hair,Wrestling Trunks,None,White Boots,Ring,3
514,6059,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/514,No,Male,Short Hair,Wrestling Trunks,None,White Boots,Ring,3
567,6060,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/567,No,Male,Short Hair,Wrestling Trunks,None,White Boots,Ring,3
771,6061,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/771,No,Male,Short Hair,Wrestling Trunks,None,White Boots,Ring,3
1670,6062,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1670,No,Male,Short Hair,Wrestling Trunks,None,White Boots,Ring,3
2354,6063,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2354,No,Male,Short Hair,Wrestling Trunks,None,White Boots,Ring,3
2491,6064,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2491,No,Male,Short Hair,Wrestling Trunks,None,White Boots,Ring,3
2822,6065,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2822,No,Male,Short Hair,Wrestling Trunks,None,White Boots,Ring,3
580,6066,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/580,No,Male,None,Tank Top,Boxing Gloves,Black Boots,Gym,3
814,6067,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/814,No,Male,None,Tank Top,Boxing Gloves,Black Boots,Gym,3
1968,6068,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1968,No,Male,None,Tank Top,Boxing Gloves,Black Boots,Gym,3
2626,6069,32.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2626,No,Male,None,Tank Top,Boxing Gloves,Black Boots,Gym,3
3615,6070,32.68,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3615,No,Female,Short Hair,Wrestling Uniform,White Gloves,None,UFC Ring,3
4386,6071,32.68,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4386,No,Female,Short Hair,Wrestling Uniform,White Gloves,None,UFC Ring,3
5936,6072,32.68,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5936,No,Female,Short Hair,Wrestling Uniform,White Gloves,None,UFC Ring,3
4331,6073,32.61,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4331,No,Female,Short Hair,Jacket,Weights,None,Gym,3
4529,6074,32.61,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4529,No,Female,Short Hair,Jacket,Weights,None,Gym,3
4612,6075,32.61,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4612,No,Female,Short Hair,Jacket,Weights,None,Gym,3
6648,6076,32.61,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6648,No,Female,Short Hair,Jacket,Weights,None,Gym,3
5711,6077,32.59,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5711,No,Female,Short Hair,Wrestling Uniform,None,None,Gym,2
1636,6078,32.55,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1636,No,Male,Short Hair,Tank Top,Weights,None,UFC Ring,3
4707,6079,32.48,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4707,No,Female,None,Wrestling Uniform,Wrestling Gloves,Black Boots,Gym,3
360,6080,32.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/360,No,Male,Undercut,Wrestling Trunks,Boxing Gloves,Black Boots,Ring,4
1094,6081,32.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1094,No,Male,Undercut,Wrestling Trunks,Boxing Gloves,Black Boots,Ring,4
2504,6082,32.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2504,No,Male,Undercut,Wrestling Trunks,Boxing Gloves,Black Boots,Ring,4
3932,6083,32.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3932,No,Female,None,Jacket,White Gloves,Black Boots,Ring,3
4517,6084,32.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4517,No,Female,None,Jacket,White Gloves,Black Boots,Ring,3
4719,6085,32.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4719,No,Female,None,Jacket,White Gloves,Black Boots,Ring,3
5556,6086,32.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5556,No,Female,None,Jacket,White Gloves,Black Boots,Ring,3
1846,6087,32.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1846,No,Male,Short Hair,Wrestling Uniform,Boxing Gloves,None,Alley,3
2367,6088,32.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2367,No,Male,Short Hair,Wrestling Uniform,Boxing Gloves,None,Alley,3
2374,6089,32.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2374,No,Male,Short Hair,Wrestling Uniform,Boxing Gloves,None,Alley,3
1597,6090,32.38,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1597,No,Male,Short Hair,Wrestling Uniform,Boxing Gloves,None,UFC Ring,3
3529,6091,32.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3529,No,Female,Undercut,Black Pants,Wrestling Gloves,None,Ring,3
3878,6092,32.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3878,No,Female,Undercut,Black Pants,Wrestling Gloves,None,Ring,3
3884,6093,32.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3884,No,Female,Undercut,Black Pants,Wrestling Gloves,None,Ring,3
4323,6094,32.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4323,No,Female,Undercut,Black Pants,Wrestling Gloves,None,Ring,3
4802,6095,32.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4802,No,Female,Undercut,Black Pants,Wrestling Gloves,None,Ring,3
6123,6096,32.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6123,No,Female,Undercut,Black Pants,Wrestling Gloves,None,Ring,3
6174,6097,32.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6174,No,Female,Undercut,Black Pants,Wrestling Gloves,None,Ring,3
6344,6098,32.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6344,No,Female,Undercut,Black Pants,Wrestling Gloves,None,Ring,3
89,6099,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/89,No,Male,None,Tank Top,None,Black Boots,Ring,2
186,6100,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/186,No,Male,None,Tank Top,None,Black Boots,Ring,2
314,6101,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/314,No,Male,None,Tank Top,None,Black Boots,Ring,2
322,6102,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/322,No,Male,None,Tank Top,None,Black Boots,Ring,2
475,6103,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/475,No,Male,None,Tank Top,None,Black Boots,Ring,2
737,6104,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/737,No,Male,None,Tank Top,None,Black Boots,Ring,2
934,6105,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/934,No,Male,None,Tank Top,None,Black Boots,Ring,2
1143,6106,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1143,No,Male,None,Tank Top,None,Black Boots,Ring,2
2513,6107,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2513,No,Male,None,Tank Top,None,Black Boots,Ring,2
2898,6108,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2898,No,Male,None,Tank Top,None,Black Boots,Ring,2
3217,6109,32.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3217,No,Male,None,Tank Top,None,Black Boots,Ring,2
4816,6110,32.26,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4816,No,Female,Undercut,Wrestling Uniform,Weights,Black Boots,Alley,4
4988,6111,32.24,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4988,No,Female,Undercut,Black Pants,Weights,None,Gym,3
6656,6112,32.24,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6656,No,Female,Undercut,Black Pants,Weights,None,Gym,3
790,6113,32.23,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/790,No,Male,Undercut,Wrestling Uniform,Weights,Black Boots,UFC Ring,4
4894,6114,32.23,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4894,No,Female,Undercut,Wrestling Uniform,Weights,Black Boots,UFC Ring,4
3401,6115,32.21,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3401,No,Female,Undercut,Jacket,None,Black Boots,Alley,3
4750,6116,32.21,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4750,No,Female,Undercut,Jacket,None,Black Boots,Alley,3
4180,6117,32.18,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4180,No,Female,Ponytail,Black Pants,None,Black Boots,Gym,3
6577,6118,32.18,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6577,No,Female,Undercut,Jacket,None,Black Boots,UFC Ring,3
2263,6119,32.18,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2263,No,Male,Short Hair,Wrestling Uniform,None,Socks,Gym,3
374,6120,32.17,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/374,No,Male,Short Hair,Tank Top,Boxing Gloves,None,Gym,3
1103,6121,32.17,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1103,No,Male,Short Hair,Tank Top,Boxing Gloves,None,Gym,3
1412,6122,32.17,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1412,No,Male,Short Hair,Tank Top,Boxing Gloves,None,Gym,3
1779,6123,32.17,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1779,No,Male,Short Hair,Tank Top,Boxing Gloves,None,Gym,3
2906,6124,32.17,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2906,No,Male,Short Hair,Tank Top,Boxing Gloves,None,Gym,3
3296,6125,32.17,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3296,No,Male,Short Hair,Tank Top,Boxing Gloves,None,Gym,3
4044,6126,32.16,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4044,No,Female,Undercut,Jacket,Weights,None,Ring,3
5565,6127,32.16,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5565,No,Female,Undercut,Jacket,Weights,None,Ring,3
3373,6128,32.15,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3373,No,Female,Ponytail,Wrestling Uniform,Weights,Black Boots,Ring,4
3725,6129,32.15,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3725,No,Female,Ponytail,Wrestling Uniform,Weights,Black Boots,Ring,4
4252,6130,32.15,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4252,No,Female,Ponytail,Wrestling Uniform,Weights,Black Boots,Ring,4
69,6131,32.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/69,No,Male,Undercut,Wrestling Uniform,None,None,Ring,2
1369,6132,32.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1369,No,Male,Undercut,Wrestling Uniform,None,None,Ring,2
4867,6133,32.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4867,No,Female,Undercut,Wrestling Uniform,None,None,Ring,2
5769,6134,32.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5769,No,Female,Undercut,Wrestling Uniform,None,None,Ring,2
175,6135,32.13,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/175,No,Male,Short Hair,Wrestling Uniform,None,White Boots,Gym,3
851,6136,32.13,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/851,No,Male,Short Hair,Wrestling Uniform,None,White Boots,Gym,3
1001,6137,32.13,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1001,No,Male,Short Hair,Wrestling Uniform,None,White Boots,Gym,3
2469,6138,32.13,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2469,No,Male,Short Hair,Wrestling Uniform,None,White Boots,Gym,3
3497,6139,32.12,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3497,No,Female,Short Hair,Wrestling Uniform,None,Long Boots,Ring,3
3607,6140,32.12,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3607,No,Female,Short Hair,Wrestling Uniform,None,Long Boots,Ring,3
5822,6141,32.12,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5822,No,Female,Short Hair,Wrestling Uniform,None,Long Boots,Ring,3
6157,6142,32.12,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6157,No,Female,Short Hair,Wrestling Uniform,None,Long Boots,Ring,3
6590,6143,32.12,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6590,No,Female,Short Hair,Wrestling Uniform,None,Long Boots,Ring,3
3394,6144,32.1,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3394,No,Female,Ponytail,Jacket,None,Black Boots,Ring,3
6644,6145,32.1,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6644,No,Female,Ponytail,Jacket,None,Black Boots,Ring,3
3924,6146,32.09,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3924,No,Female,Short Hair,Black Pants,Weights,None,Alley,3
4539,6147,32.09,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4539,No,Female,Short Hair,Black Pants,Weights,None,Alley,3
5967,6148,32.09,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5967,No,Female,Short Hair,Black Pants,Weights,None,Alley,3
857,6149,32.04,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/857,No,Male,Undercut,Wrestling Uniform,None,Black Boots,Beach,3
1652,6150,32.04,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1652,No,Male,Undercut,Wrestling Uniform,None,Black Boots,Beach,3
313,6151,32.02,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/313,No,Male,Undercut,Tank Top,Weights,Black Boots,Gym,4
1943,6152,32.02,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1943,No,Male,Undercut,Tank Top,Weights,Black Boots,Gym,4
1992,6153,32.02,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1992,No,Male,Undercut,Wrestling Trunks,None,Black Boots,Alley,3
3162,6154,32.02,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3162,No,Male,Undercut,Wrestling Trunks,None,Black Boots,Alley,3
5081,6155,32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5081,No,Female,Short Hair,Wrestling Uniform,White Gloves,Black Boots,Alley,4
6308,6156,32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6308,No,Female,Short Hair,Wrestling Uniform,White Gloves,Black Boots,Alley,4
302,6157,31.99,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/302,No,Male,Undercut,Wrestling Trunks,None,Black Boots,UFC Ring,3
1765,6158,31.99,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1765,No,Male,Undercut,Wrestling Trunks,None,Black Boots,UFC Ring,3
1936,6159,31.99,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1936,No,Male,Undercut,Wrestling Trunks,None,Black Boots,UFC Ring,3
2169,6160,31.99,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2169,No,Male,Undercut,Wrestling Trunks,None,Black Boots,UFC Ring,3
4522,6161,31.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4522,No,Female,Short Hair,Black Pants,White Gloves,None,Gym,3
5161,6162,31.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5161,No,Female,Short Hair,Black Pants,White Gloves,None,Gym,3
6595,6163,31.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6595,No,Female,Short Hair,Black Pants,White Gloves,None,Gym,3
3738,6164,31.97,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3738,No,Female,Short Hair,Wrestling Uniform,White Gloves,Black Boots,UFC Ring,4
4923,6165,31.96,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4923,No,Female,Short Hair,Wrestling Uniform,Wrestling Gloves,None,Gym,3
